policy_id,customer_id,policy_type_code,region_id,current_agent_id,nominee_name,sum_assured,premium_amount,policy_start_date,date_of_purchase,purchase_quarter,purchase_year,purchase_month,policy_end_date,date_of_maturity,status,last_paid_date,premium_payment_term,policy_term,loan_eligible,lock_in_period_months,claim_reason,underwriting_expenses,surrender_amount,total_premium_paid,payment_gap_months,amount_withdrawn,maturity_amount,total_premium_payable,fraud_risk_flag
POL0012989,CUST006114,PP10,RGN020,AGT0133,Aarav Tiwari,1323039,62492,2012-01-12,2012-01-11,Q1,2012,1,2039-01-12,2039-01-12,Active,2017-12-11,6,27,Y,0,,12349,0,374952.0,0,0,0,374952,N
POL0012990,CUST002913,PP06,RGN044,AGT0058,Sanjay Kulkarni,483417,19489,2016-01-13,2016-01-11,Q1,2016,1,2036-01-13,2036-01-13,Active,2025-04-25,16,20,Y,0,,3307,0,183521.42,0,0,0,311824,N
POL0012991,CUST009093,PP08,RGN042,AGT0118,Nikhil Mishra,744142,20445,2020-12-17,2020-12-16,Q4,2020,12,2038-12-17,2038-12-17,Active,2025-05-25,12,18,Y,0,,2395,0,92002.5,0,0,0,245340,N
POL0012992,CUST001252,PP03,RGN047,AGT0268,Sandeep Venkatesh,730486,87418,2023-02-21,2023-02-18,Q1,2023,2,2037-02-21,2037-02-21,Active,2025-06-10,7,14,N,60,,7517,0,203975.33,0,0,0,611926,N
POL0012993,CUST002866,PP06,RGN001,AGT0201,Ramesh Kapoor,706347,93987,2018-07-12,2018-07-06,Q3,2018,7,2051-07-12,2051-07-12,Active,2025-05-06,25,33,Y,0,,10477,0,650076.75,0,0,0,2349675,N
POL0012994,CUST004200,PP03,RGN022,AGT0018,Yash Bose,866674,60476,2011-03-18,2011-03-15,Q1,2011,3,2026-03-18,2026-03-18,Active,2022-01-19,11,15,N,60,,9262,0,665236.0,0,0,0,665236,N
POL0012995,CUST003992,PP01,RGN001,AGT0272,Sunil Krishnan,684916,21077,2024-03-25,2024-03-25,Q1,2024,3,2040-03-25,2040-03-25,Active,2025-06-18,14,16,N,0,,3785,0,26346.25,0,0,0,295078,N
POL0012996,CUST002394,PP07,RGN012,AGT0023,Rohit Dubey,685912,61614,2012-04-01,2012-03-27,Q2,2012,4,2032-04-01,2032-04-01,Active,2025-03-24,18,20,Y,0,,7343,0,811251.0,0,0,0,1109052,N
POL0012997,CUST008628,PP01,RGN040,AGT0185,Nikhil Menon,2111741,59667,2017-07-24,2017-07-20,Q3,2017,7,2030-07-24,2030-07-24,Active,2025-03-14,11,13,Y,0,,5858,0,462419.25,2,0,0,656337,N
POL0012998,CUST007415,PP05,RGN020,AGT0177,Tanvi Kumar,714768,22232,2022-11-05,2022-11-02,Q4,2022,11,2028-11-05,2028-11-05,Active,2025-05-23,5,6,N,60,,3748,0,57432.67,0,0,0,111160,N
POL0012999,CUST008369,PP03,RGN037,AGT0176,Varun Joshi,860863,22305,2019-06-24,2019-06-21,Q2,2019,6,2026-06-24,2026-06-24,Active,2025-05-23,6,7,N,60,,3086,0,133830.0,0,0,0,133830,N
POL0013000,CUST009927,PP09,RGN047,AGT0026,Manoj Joshi,1205888,53390,2019-07-13,2019-07-10,Q3,2019,7,2033-07-13,2033-07-13,Active,2024-12-13,10,14,N,60,,6217,0,293645.0,5,0,0,533900,N
POL0013001,CUST009330,PP10,RGN033,AGT0251,Rajesh Malhotra,734053,59450,2013-04-05,2013-03-30,Q2,2013,4,2040-04-05,2040-04-05,Active,2025-04-02,27,27,Y,0,,7710,0,723308.33,0,0,0,1605150,N
POL0013002,CUST005154,PP09,RGN047,AGT0093,Shruti Kapoor,2137384,48938,2011-08-31,2011-08-26,Q3,2011,8,2026-08-31,2026-08-31,Active,2016-08-04,5,15,N,60,,8292,0,244690.0,0,0,0,244690,N
POL0013003,CUST001524,PP08,RGN027,AGT0138,Suresh Shetty,1693496,100811,2010-11-01,2010-10-31,Q4,2010,11,2030-11-01,2030-11-01,Active,2025-03-17,18,20,Y,0,,10622,0,1470160.42,0,0,0,1814598,N
POL0013004,CUST008015,PP07,RGN001,AGT0076,Aryan Kumar,4096254,18734,2012-09-27,2012-09-27,Q3,2012,9,2043-09-27,2043-09-27,Active,2025-04-22,27,31,Y,0,,3101,0,238858.5,0,0,0,505818,N
POL0013005,CUST003527,PP04,RGN022,AGT0043,Arjun Rajan,403559,19560,2012-03-28,2012-03-26,Q1,2012,3,2025-03-28,2025-03-28,Matured,2019-11-17,8,13,N,60,,1867,0,151590.0,3,0,366981,156480,N
POL0013006,CUST003840,PP10,RGN034,AGT0157,Sandeep Das,2577821,97059,2022-04-06,2022-04-04,Q2,2022,4,2034-04-06,2034-04-06,Active,2025-05-20,10,12,Y,0,,14503,0,307353.5,0,0,0,970590,N
POL0013007,CUST006982,PP01,RGN004,AGT0064,Tanvi Kumar,3905921,107195,2016-01-10,2016-01-10,Q1,2016,1,2036-01-10,2036-01-10,Active,2025-04-22,15,20,Y,0,,9197,0,1009419.58,0,0,0,1607925,N
POL0013008,CUST008762,PP01,RGN012,AGT0033,Amrita Malhotra,2641491,50838,2024-01-22,2024-01-22,Q1,2024,1,2034-01-22,2034-01-22,Active,2025-06-15,5,10,N,0,,8988,0,72020.5,0,0,0,254190,N
POL0013009,CUST002262,PP09,RGN016,AGT0192,Gaurav Pillai,1684082,104526,2015-07-09,2015-07-09,Q3,2015,7,2024-07-09,2024-07-09,Matured,2024-05-22,9,9,N,60,,17019,0,940734.0,0,0,1880434,940734,N
POL0013010,CUST007814,PP02,RGN045,AGT0053,Shruti Shah,835780,20211,2012-11-05,2012-11-01,Q4,2012,11,2030-11-05,2030-11-05,Active,2017-10-10,5,18,Y,0,,3780,0,101055.0,0,0,0,101055,N
POL0013011,CUST004093,PP01,RGN047,AGT0121,Anil Gupta,1859257,52397,2018-07-28,2018-07-28,Q3,2018,7,2030-07-28,2030-07-28,Active,2024-06-26,6,12,Y,0,,6449,0,314382.0,0,0,0,314382,N
POL0013012,CUST000315,PP08,RGN001,AGT0022,Manoj Dubey,594103,105990,2012-09-17,2012-09-13,Q3,2012,9,2035-09-17,2035-09-17,Active,2025-04-12,23,23,Y,0,,13042,0,1351372.5,0,0,0,2437770,N
POL0013013,CUST003804,PP06,RGN009,AGT0284,Ravi Kulkarni,788956,51392,2021-09-17,2021-09-14,Q3,2021,9,2060-09-17,2060-09-17,Lapsed,2025-02-28,27,39,Y,0,,4328,0,179872.0,3,0,0,1387584,N
POL0013014,CUST006232,PP06,RGN041,AGT0280,Rahul Menon,3939338,21038,2018-07-26,2018-07-24,Q3,2018,7,2041-07-26,2041-07-26,Lapsed,2024-11-21,11,23,Y,0,,3667,0,134993.83,6,0,0,231418,N
POL0013015,CUST007125,PP06,RGN033,AGT0028,Varun Jadhav,1232562,55284,2018-10-14,2018-10-14,Q4,2018,10,2039-10-14,2039-10-14,Active,2025-05-10,10,21,Y,0,,8200,0,368560.0,0,0,0,552840,N
POL0013016,CUST004069,PP03,RGN018,AGT0275,Aditi Venkatesh,3266609,21175,2018-11-04,2018-10-31,Q4,2018,11,2023-11-04,2023-11-04,Matured,2023-05-12,5,5,N,60,,3448,0,97052.08,5,0,184179,105875,N
POL0013017,CUST002252,PP08,RGN008,AGT0291,Mohit Venkatesh,851181,57831,2020-11-19,2020-11-18,Q4,2020,11,2038-11-19,2038-11-19,Active,2025-05-27,18,18,Y,0,,6840,0,265058.75,0,0,0,1040958,N
POL0013018,CUST006372,PP10,RGN024,AGT0116,Nikhil Deshpande,1017511,52719,2023-03-20,2023-03-15,Q1,2023,3,2040-03-20,2040-03-20,Lapsed,2025-03-09,16,17,N,0,,8634,0,105438.0,3,0,0,843504,N
POL0013019,CUST005360,PP04,RGN049,AGT0167,Suresh More,1254943,93889,2013-05-26,2013-05-23,Q2,2013,5,2028-05-26,2028-05-26,Surrendered,2023-04-04,10,15,N,60,,16850,844930,938890.0,0,0,0,938890,N
POL0013020,CUST008133,PP09,RGN006,AGT0121,Karan Joshi,3288298,49893,2015-11-03,2015-11-03,Q4,2015,11,2022-11-03,2022-11-03,Matured,2021-10-02,6,7,N,60,,8024,0,299358.0,0,0,746517,299358,N
POL0013021,CUST008475,PP02,RGN027,AGT0208,Karan Rajan,745472,88276,2018-09-27,2018-09-25,Q3,2018,9,2033-09-27,2033-09-27,Active,2025-05-23,11,15,Y,0,,15156,0,595863.0,0,0,0,971036,N
POL0013022,CUST002943,PP03,RGN013,AGT0116,Prakash Pillai,1008710,91685,2013-10-26,2013-10-23,Q4,2013,10,2031-10-26,2031-10-26,Active,2019-09-25,6,18,N,60,,15989,0,550110.0,0,0,0,550110,N
POL0013023,CUST007414,PP02,RGN042,AGT0098,Santosh Rao,1922868,56011,2018-10-19,2018-10-13,Q4,2018,10,2033-10-19,2033-10-19,Active,2025-05-15,13,15,Y,0,,9852,0,373406.67,0,0,0,728143,N
POL0013024,CUST005235,PP01,RGN012,AGT0278,Karan Verma,498834,22672,2015-07-01,2015-07-01,Q3,2015,7,2028-07-01,2028-07-01,Active,2024-05-14,9,13,Y,0,,2382,0,204048.0,0,0,0,204048,N
POL0013025,CUST002503,PP01,RGN017,AGT0168,Poonam Chakraborty,1186067,64635,2015-07-17,2015-07-15,Q3,2015,7,2026-07-17,2026-07-17,Active,2025-04-25,11,11,Y,0,,7910,0,640963.75,0,0,0,710985,N
POL0013026,CUST009898,PP02,RGN033,AGT0168,Lakshmi Nair,825224,64436,2013-01-30,2013-01-30,Q1,2013,1,2029-01-30,2029-01-30,Active,2025-04-27,16,16,Y,0,,9210,0,800080.33,0,0,0,1030976,N
POL0013027,CUST008976,PP03,RGN037,AGT0183,Sneha Desai,8894842,52514,2012-04-15,2012-04-15,Q2,2012,4,2026-04-15,2026-04-15,Active,2022-02-22,10,14,N,60,,7993,0,525140.0,0,0,0,525140,N
POL0013028,CUST000166,PP03,RGN027,AGT0214,Rohit Balaji,1511428,58824,2023-07-30,2023-07-27,Q3,2023,7,2040-07-30,2040-07-30,Active,2025-06-19,12,17,N,60,,8654,0,112746.0,0,0,0,705888,N
POL0013029,CUST003305,PP02,RGN013,AGT0137,Kritika Gowda,1908707,19791,2011-02-08,2011-02-02,Q1,2011,2,2029-02-08,2029-02-08,Active,2020-12-17,10,18,Y,0,,1846,0,197910.0,0,0,0,197910,N
POL0013030,CUST009148,PP07,RGN021,AGT0284,Vikram Iyer,1924377,48014,2016-01-31,2016-01-31,Q1,2016,1,2037-01-31,2037-01-31,Active,2023-12-20,8,21,Y,0,,3841,0,384112.0,0,0,0,384112,N
POL0013031,CUST003583,PP04,RGN042,AGT0281,Vinod Dubey,3297747,18506,2021-04-06,2021-03-31,Q2,2021,4,2029-04-06,2029-04-06,Active,2025-05-15,6,8,N,60,,2093,0,77108.33,0,0,0,111036,N
POL0013032,CUST002317,PP01,RGN008,AGT0111,Uday More,658021,53963,2015-02-15,2015-02-10,Q1,2015,2,2032-02-15,2032-02-15,Active,2025-04-23,17,17,Y,0,,7004,0,557617.67,0,0,0,917371,N
POL0013033,CUST007165,PP01,RGN043,AGT0095,Ramesh Gowda,4760010,50523,2020-08-25,2020-08-21,Q3,2020,8,2034-08-25,2034-08-25,Active,2025-05-31,5,14,Y,0,,5597,0,244194.5,0,0,0,252615,N
POL0013034,CUST006261,PP07,RGN029,AGT0177,Rekha More,3450250,112816,2019-03-12,2019-03-09,Q1,2019,3,2052-03-12,2052-03-12,Active,2025-05-09,18,33,Y,0,,15627,0,705100.0,0,0,0,2030688,N
POL0013035,CUST007831,PP03,RGN029,AGT0045,Bhavna Saxena,1703361,59321,2011-11-05,2011-11-02,Q4,2011,11,2016-11-05,2016-11-05,Matured,2016-10-09,5,5,N,60,,8650,0,296605.0,0,0,812146,296605,N
POL0013036,CUST007461,PP05,RGN049,AGT0002,Rohit More,2739271,53725,2022-06-14,2022-06-07,Q2,2022,6,2027-06-14,2027-06-14,Active,2025-05-29,5,5,N,60,,6930,0,161175.0,0,0,0,268625,N
POL0013037,CUST009822,PP01,RGN040,AGT0182,Kavya Menon,971306,22524,2013-12-02,2013-11-28,Q4,2013,12,2027-12-02,2027-12-02,Active,2025-04-03,12,14,Y,0,,3277,0,259026.0,0,0,0,270288,N
POL0013038,CUST003052,PP04,RGN029,AGT0238,Zara Srivastava,2566920,59153,2015-02-11,2015-02-04,Q1,2015,2,2030-02-11,2030-02-11,Active,2021-09-07,7,15,N,60,,9742,0,394353.33,4,0,0,414071,N
POL0013039,CUST006721,PP03,RGN010,AGT0157,Sandeep Singh,1665419,53087,2022-03-30,2022-03-26,Q1,2022,3,2028-03-30,2028-03-30,Active,2025-05-13,6,6,N,60,,5079,0,168108.83,1,0,0,318522,N
POL0013040,CUST007095,PP03,RGN027,AGT0079,Sarika Dubey,903414,102033,2012-03-13,2012-03-09,Q1,2012,3,2028-03-13,2028-03-13,Active,2022-01-20,10,16,N,60,,14206,0,1020330.0,0,0,0,1020330,N
POL0013041,CUST004517,PP07,RGN022,AGT0252,Deepak Shetty,671395,57941,2014-03-12,2014-03-05,Q1,2014,3,2050-03-12,2050-03-12,Active,2025-04-13,18,36,Y,0,,7513,0,651836.25,0,0,0,1042938,N
POL0013042,CUST002975,PP06,RGN026,AGT0186,Sapna Dubey,477652,99442,2023-12-14,2023-12-13,Q4,2023,12,2047-12-14,2047-12-14,Active,2025-06-06,14,24,N,0,,9553,0,149163.0,0,0,0,1392188,N
POL0013043,CUST001071,PP04,RGN015,AGT0122,Zara Patel,1237669,63044,2020-04-25,2020-04-19,Q2,2020,4,2034-04-25,2034-04-25,Active,2025-03-30,5,14,N,60,,5938,0,315220.0,0,0,0,315220,N
POL0013044,CUST002187,PP01,RGN033,AGT0079,Vishal Chakraborty,571099,51178,2018-11-07,2018-11-04,Q4,2018,11,2028-11-07,2028-11-07,Active,2025-05-04,8,10,Y,0,,6020,0,336921.83,0,0,0,409424,N
POL0013045,CUST003265,PP08,RGN030,AGT0086,Shruti Shah,1437645,50976,2023-04-14,2023-04-08,Q2,2023,4,2039-04-14,2039-04-14,Active,2025-05-03,15,16,N,0,,6556,0,106200.0,1,0,0,764640,N
POL0013046,CUST001028,PP07,RGN017,AGT0015,Ananya Nair,3121291,19874,2017-07-05,2017-06-29,Q3,2017,7,2044-07-05,2044-07-05,Active,2025-04-24,12,27,Y,0,,2528,0,157335.83,0,0,0,238488,N
POL0013047,CUST007437,PP07,RGN005,AGT0120,Sunil Joshi,3503304,97439,2015-08-29,2015-08-22,Q3,2015,8,2053-08-29,2053-08-29,Active,2025-05-08,28,38,Y,0,,19202,0,958150.17,0,0,0,2728292,N
POL0013048,CUST007171,PP03,RGN045,AGT0125,Kritika Rao,1108752,92521,2013-06-09,2013-06-05,Q2,2013,6,2018-06-09,2018-06-09,Matured,2018-05-14,5,5,N,60,,9796,0,462605.0,0,0,537639,462605,N
POL0013049,CUST007030,PP07,RGN039,AGT0234,Bhavna More,3417571,59564,2017-05-23,2017-05-20,Q2,2017,5,2038-05-23,2038-05-23,Active,2025-05-11,20,21,Y,0,,6313,0,481475.67,0,0,0,1191280,N
POL0013050,CUST004811,PP01,RGN016,AGT0135,Aarav Desai,208173,20539,2018-12-11,2018-12-10,Q4,2018,12,2028-12-11,2028-12-11,Lapsed,2025-01-08,10,10,Y,0,,3471,0,126657.17,4,0,0,205390,N
POL0013051,CUST005388,PP08,RGN039,AGT0046,Geeta Hegde,2817778,56180,2015-12-06,2015-12-04,Q4,2015,12,2036-12-06,2036-12-06,Active,2024-10-19,9,21,Y,0,,10549,0,505620.0,0,0,0,505620,N
POL0013052,CUST000340,PP03,RGN036,AGT0072,Vishal Verma,751999,90772,2011-06-21,2011-06-19,Q2,2011,6,2016-06-21,2016-06-21,Matured,2016-05-25,5,5,N,60,,14390,0,453860.0,0,0,708391,453860,N
POL0013053,CUST000094,PP08,,AGT0025,Mohit Mehta,1822182,64492,2017-08-17,2017-08-10,Q3,2017,8,2032-08-17,2032-08-17,Active,2025-05-07,13,15,Y,0,,9259,0,505187.33,0,0,0,838396,N
POL0013054,CUST001328,PP08,RGN003,AGT0171,Nikhil Gupta,2098477,63982,2013-03-11,2013-03-05,Q1,2013,3,2038-03-11,2038-03-11,Active,2020-02-03,7,25,Y,0,,12754,0,447874.0,0,0,0,447874,N
POL0013055,CUST001014,PP08,RGN024,AGT0253,Kavya Menon,2142096,49469,2011-02-28,2011-02-24,Q1,2011,2,2034-02-28,2034-02-28,Active,2025-04-15,21,23,Y,0,,6665,0,709055.67,0,0,0,1038849,N
POL0013056,CUST002623,PP06,RGN021,AGT0240,Geeta Shetty,1503230,18246,2024-05-25,2024-05-22,Q2,2024,5,2060-05-25,2060-05-25,Active,2025-06-19,11,36,N,0,,2475,0,19766.5,0,0,0,200706,N
POL0013057,CUST002818,PP10,RGN005,AGT0300,Anil Gupta,4342719,52130,2024-05-14,2024-05-14,Q2,2024,5,2035-05-14,2035-05-14,Active,2025-06-08,9,11,N,0,,7229,0,56474.17,0,0,0,469170,N
POL0013058,CUST007697,PP02,RGN031,AGT0100,Aarav Reddy,5117679,99140,2013-10-11,2013-10-08,Q4,2013,10,2032-10-11,2032-10-11,Active,2024-08-14,11,19,Y,0,,12526,0,1090540.0,0,0,0,1090540,N
POL0013059,CUST008753,PP06,RGN031,AGT0052,Gaurav Pillai,1100782,57238,2014-07-11,2014-07-07,Q3,2014,7,2043-07-11,2043-07-11,Active,2025-04-14,25,29,Y,0,,9834,0,624848.17,0,0,0,1430950,N
POL0013060,CUST001618,PP02,RGN008,AGT0149,Manoj Dubey,1393412,93827,2011-11-22,2011-11-17,Q4,2011,11,2026-11-22,2026-11-22,Active,2021-09-30,10,15,Y,0,,14452,0,938270.0,0,0,0,938270,N
POL0013061,CUST006768,PP02,RGN002,AGT0262,Sandeep Kumar,758348,20168,2020-03-29,2020-03-27,Q1,2020,3,2039-03-29,2039-03-29,Active,2025-05-02,8,19,Y,0,,2202,0,104201.33,1,0,0,161344,N
POL0013062,CUST002408,PP08,RGN050,AGT0225,Santosh Krishnan,546507,57286,2019-02-15,2019-02-12,Q1,2019,2,2040-02-15,2040-02-15,Active,2025-05-14,18,21,Y,0,,8550,0,362811.33,0,0,0,1031148,N
POL0013063,CUST002497,PP08,RGN039,AGT0288,Sapna Sharma,582015,57697,2021-08-29,2021-08-23,Q3,2021,8,2045-08-29,2045-08-29,Active,2025-06-09,5,24,Y,0,,8098,0,221171.83,0,0,0,288485,N
POL0013064,CUST000576,PP07,RGN021,AGT0107,Siddharth Shetty,476867,55914,2016-09-07,2016-09-04,Q3,2016,9,2055-09-07,2055-09-07,Active,2025-04-23,19,39,Y,0,,9365,0,489247.5,0,0,0,1062366,N
POL0013065,CUST003448,PP01,RGN035,AGT0283,Sunita Verma,3626561,64286,2018-06-11,2018-06-05,Q2,2018,6,2035-06-11,2035-06-11,Active,2025-05-05,17,17,Y,0,,6695,0,450002.0,0,0,0,1092862,N
POL0013066,CUST004386,PP04,RGN021,AGT0021,Bhavna More,954777,17674,2010-09-28,2010-09-24,Q3,2010,9,2019-09-28,2019-09-28,Matured,2019-08-12,9,9,N,60,,2041,0,159066.0,0,0,285024,159066,N
POL0013067,CUST009495,PP07,RGN003,AGT0038,Meera Bose,1918255,90329,2015-11-25,2015-11-18,Q4,2015,11,2051-11-25,2051-11-25,Active,2025-05-06,32,36,Y,0,,15108,0,865652.92,0,0,0,2890528,N
POL0013068,CUST000043,PP06,RGN005,AGT0002,Bhavna More,844856,17996,2019-10-27,2019-10-22,Q4,2019,10,2057-10-27,2057-10-27,Active,2025-05-28,22,38,Y,0,,1628,0,101977.33,0,0,0,395912,N
POL0013069,CUST000707,PP10,RGN019,AGT0047,Isha Sharma,2931726,107931,2024-02-02,2024-01-30,Q1,2024,2,2053-02-02,2053-02-02,Surrendered,2025-05-27,9,29,N,0,,20044,43172,143908.0,0,0,0,971379,N
POL0013070,CUST002954,PP02,RGN035,AGT0117,Ananya Das,696324,60647,2011-03-23,2011-03-19,Q1,2011,3,2027-03-23,2027-03-23,Active,2025-04-08,16,16,Y,0,,7882,0,864219.75,0,0,0,970352,N
POL0013071,CUST001768,PP01,RGN038,AGT0182,Shweta Kumar,1319653,56442,2020-11-17,2020-11-17,Q4,2020,11,2033-11-17,2033-11-17,Active,2025-05-25,5,13,Y,0,,5340,0,258692.5,0,0,0,282210,N
POL0013072,CUST002464,PP09,RGN027,AGT0185,Sandeep Deshpande,718643,48486,2022-01-24,2022-01-20,Q1,2022,1,2031-01-24,2031-01-24,Active,2025-06-07,8,9,N,60,,5377,0,165660.5,0,0,0,387888,N
POL0013073,CUST008277,PP07,RGN018,AGT0055,Nandini Sharma,449852,103316,2010-11-06,2010-10-31,Q4,2010,11,2050-11-06,2050-11-06,Active,2025-03-22,19,40,Y,0,,8802,0,1506691.67,0,0,0,1963004,N
POL0013074,CUST007111,PP10,RGN049,AGT0069,Zara Mehta,1344907,114674,2019-09-20,2019-09-16,Q3,2019,9,2033-09-20,2033-09-20,Active,2025-05-21,7,14,Y,0,,21307,0,659375.5,0,0,0,802718,N
POL0013075,CUST008027,PP04,RGN035,AGT0216,Bhavna Krishnan,2226221,49133,2019-05-29,2019-05-29,Q2,2019,5,2034-05-29,2034-05-29,Active,2025-05-27,9,15,N,60,,7658,0,298892.42,0,0,0,442197,N
POL0013076,CUST008391,PP04,RGN041,AGT0200,Sarika Srivastava,447869,60167,2011-12-24,2011-12-22,Q4,2011,12,2024-12-24,2024-12-24,Matured,2017-11-22,6,13,N,60,,5150,0,361002.0,0,0,816368,361002,N
POL0013077,CUST004723,PP06,RGN011,AGT0085,Geeta Gupta,1329910,61871,2016-01-19,2016-01-18,Q1,2016,1,2054-01-19,2054-01-19,Active,2025-05-01,22,38,Y,0,,10647,0,582618.58,0,0,0,1361162,N
POL0013078,CUST003621,PP01,RGN017,AGT0109,Karan Verma,642185,64095,2023-03-17,2023-03-17,Q1,2023,3,2035-03-17,2035-03-17,Active,2025-06-04,12,12,N,0,,7577,0,144213.75,0,0,0,769140,N
POL0013079,CUST005217,PP06,RGN019,AGT0265,Vikram Saxena,2088253,98996,2021-06-25,2021-06-25,Q2,2021,6,2056-06-25,2056-06-25,Active,2025-06-04,7,35,Y,0,,18067,0,395984.0,0,0,0,692972,N
POL0013080,CUST008366,PP04,RGN002,AGT0090,Vijay Srivastava,930189,18712,2015-10-15,2015-10-14,Q4,2015,10,2024-10-15,2024-10-15,Matured,2024-08-28,9,9,N,60,,3601,0,168408.0,0,0,347740,168408,N
POL0013081,CUST005039,PP01,RGN036,AGT0208,Sneha Saxena,1337513,87846,2017-10-03,2017-10-01,Q4,2017,10,2027-10-03,2027-10-03,Active,2024-08-27,7,10,Y,0,,14322,0,614922.0,0,0,0,614922,N
POL0013082,CUST006279,PP01,RGN034,AGT0283,Priya Das,702540,57720,2021-01-09,2021-01-06,Q1,2021,1,2040-01-09,2040-01-09,Active,2025-01-18,7,19,Y,0,,11295,0,235690.0,4,0,0,404040,N
POL0013083,CUST001269,PP04,RGN035,AGT0091,Nandini Reddy,3477039,52002,2021-10-25,2021-10-18,Q4,2021,10,2034-10-25,2034-10-25,Active,2025-06-06,10,13,N,60,,7490,0,190674.0,0,0,0,520020,N
POL0013084,CUST000800,PP04,RGN012,AGT0058,Manoj Rao,4993887,58675,2019-09-08,2019-09-04,Q3,2019,9,2025-09-08,2025-09-08,Active,2025-05-09,6,6,N,60,,9654,0,337381.25,0,0,0,352050,N
POL0013085,CUST008236,PP03,RGN016,AGT0167,Uday Dubey,3333697,18261,2024-05-19,2024-05-15,Q2,2024,5,2033-05-19,2033-05-19,Active,2025-06-13,5,9,N,60,,2185,0,19782.75,0,0,0,91305,N
POL0013086,CUST002248,PP09,RGN035,AGT0287,Siddharth Mehta,617831,19889,2019-08-26,2019-08-19,Q3,2019,8,2024-08-26,2024-08-26,Matured,2024-07-30,5,5,N,60,,1987,0,99445.0,0,0,113795,99445,N
POL0013087,CUST008365,PP08,RGN011,AGT0290,Uday Krishnan,822399,48449,2016-10-20,2016-10-13,Q4,2016,10,2037-10-20,2037-10-20,Active,2025-05-06,18,21,Y,0,,5717,0,419891.33,0,0,0,872082,N
POL0013088,CUST009607,PP08,RGN037,AGT0225,Ravi Menon,386573,22186,2021-06-29,2021-06-22,Q2,2021,6,2042-06-29,2042-06-29,Active,2025-02-08,7,21,Y,0,,1796,0,81348.67,4,0,0,155302,N
POL0013089,CUST002025,PP03,RGN017,AGT0151,Deepak Patil,401102,90387,2021-06-20,2021-06-17,Q2,2021,6,2036-06-20,2036-06-20,Active,2025-05-30,5,15,N,60,,13486,0,361548.0,0,0,0,451935,N
POL0013090,CUST006872,PP04,RGN048,AGT0155,Nikhil Mishra,1523083,93146,2016-11-16,2016-11-10,Q4,2016,11,2028-11-16,2028-11-16,Active,2025-05-03,11,12,N,60,,11275,0,799503.17,0,0,0,1024606,N
POL0013091,CUST006438,PP05,RGN020,AGT0258,Ananya Gupta,4203234,53953,2022-12-15,2022-12-09,Q4,2022,12,2031-12-15,2031-12-15,Active,2025-06-02,9,9,N,60,,10639,0,134882.5,0,0,0,485577,N
POL0013092,CUST004929,PP04,RGN006,AGT0027,Deepak Jadhav,383225,54246,2018-11-09,2018-11-02,Q4,2018,11,2025-11-09,2025-11-09,Active,2023-10-14,5,7,N,60,,7588,0,271230.0,0,0,0,271230,N
POL0013093,CUST005997,PP04,RGN044,AGT0099,Meera Das,1564710,102683,2018-01-16,2018-01-15,Q1,2018,1,2028-01-16,2028-01-16,Active,2024-12-10,7,10,N,60,,8534,0,718781.0,0,0,0,718781,N
POL0013094,CUST003808,PP05,RGN030,AGT0045,Ramesh Shah,261521,56484,2011-06-13,2011-06-06,Q2,2011,6,2021-06-13,2021-06-13,Matured,2018-04-07,7,10,N,60,,5937,0,390681.0,1,0,569938,395388,N
POL0013095,CUST008851,PP06,RGN002,AGT0069,Sunil Iyer,787612,100930,2021-01-13,2021-01-10,Q1,2021,1,2059-01-13,2059-01-13,Active,2025-05-22,18,38,Y,0,,9638,0,445774.17,0,0,0,1816740,N
POL0013096,CUST006601,PP02,RGN032,AGT0217,Divya Rajan,2019933,55198,2016-10-20,2016-10-16,Q4,2016,10,2035-10-20,2035-10-20,Claimed-Other,2025-05-06,18,19,Y,0,Urgent Funds,5647,0,478382.67,0,0,0,993564,N
POL0013097,CUST006820,PP08,RGN024,AGT0198,Geeta Gupta,1073874,52886,2019-09-18,2019-09-16,Q3,2019,9,2041-09-18,2041-09-18,Lapsed,2024-12-20,16,22,Y,0,,9969,0,282058.67,5,0,0,846176,N
POL0013098,CUST007058,PP05,RGN020,AGT0109,Nandini Iyer,799272,62823,2021-01-20,2021-01-17,Q1,2021,1,2031-01-20,2031-01-20,Active,2025-04-29,7,10,N,60,,5872,0,272233.0,1,0,0,439761,N
POL0013099,CUST000885,PP09,RGN005,AGT0251,Deepak Chaudhary,814375,52169,2012-04-27,2012-04-20,Q2,2012,4,2023-04-27,2023-04-27,Matured,2018-03-27,6,11,N,60,,6913,0,313014.0,0,0,621105,313014,N
POL0013100,CUST006577,PP05,RGN025,AGT0086,Pooja Joshi,1165729,52435,2017-08-12,2017-08-12,Q3,2017,8,2026-08-12,2026-08-12,Active,2024-07-06,7,9,N,60,,8999,0,367045.0,0,93728,0,367045,N
POL0013101,CUST001302,PP10,RGN012,AGT0187,Kunal Gowda,849958,61032,2023-05-04,2023-05-03,Q2,2023,5,2045-05-04,2045-05-04,Active,2025-05-23,10,22,N,0,,8617,0,127150.0,0,0,0,610320,N
POL0013102,CUST007009,PP06,RGN021,AGT0214,Poonam Singh,2655437,97962,2016-04-03,2016-04-03,Q2,2016,4,2044-04-03,2044-04-03,Active,2024-02-21,8,28,Y,0,,17895,0,783696.0,0,0,0,783696,N
